k¹t podniesienia,kat boczny,wysokosc celu,opor powietrza,wektor wiatru,wylotowa,X,Z
49.295546714780784,12.464844200534571,0,0.1,"[0, 0, 0]",1100,51502.41354831271,11384.439424408829
88.30123942056372,-1.1047148272254077,0,0.1,"[0, 0, 0]",1100,3187.2459905360024,-61.440836910305045
69.79226054352576,-46.068518748806056,0,0.1,"[0, 0, 0]",1100,23419.609380381014,-24308.49258556677
8.948172141606607,-18.922847056143326,0,0.1,"[0, 0, 0]",1100,26227.415244609434,-8990.841308699648
12.613109515099175,15.822347543540516,0,0.1,"[0, 0, 0]",1100,33709.32622763737,9552.696731656528
49.18882351291197,-37.292093297988714,0,0.1,"[0, 0, 0]",1100,42003.49797638294,-31988.057661880976
43.65890517202735,-28.72992113738829,0,0.1,"[0, 0, 0]",1100,48024.2772825842,-26324.48685907648
81.24751795585063,-46.2794839534018,0,0.1,"[0, 0, 0]",1100,11045.98516090091,-11549.567254247595
73.90481479552575,-72.36263141977838,0,0.1,"[0, 0, 0]",1100,8453.701213852422,-26585.71901504687
79.74453767111044,-69.2860009723871,0,0.1,"[0, 0, 0]",1100,6564.853310264709,-17357.718462230296
26.82366503330498,-36.969898617692564,0,0.1,"[0, 0, 0]",1100,41162.70985820749,-30983.62427867366
76.40795101552077,14.590685205624752,0,0.1,"[0, 0, 0]",1100,23258.841324508456,6054.176394159932
67.9571762125453,-80.46468774751035,0,0.1,"[0, 0, 0]",1100,5991.0910533449405,-35659.914973512765
42.068579993519904,-62.6874465590563,0,0.1,"[0, 0, 0]",1100,25269.20215129396,-48929.48080052028
23.787571779837744,5.6794913290634526,0,0.1,"[0, 0, 0]",1100,49010.269058705926,4874.05867463135
42.24420141265499,3.7459181977837943,0,0.1,"[0, 0, 0]",1100,54924.92865311736,3595.9748549278943
22.871269581846498,-57.04055037390257,0,0.1,"[0, 0, 0]",1100,26359.37188011233,-40650.88205812583
75.39052417766031,29.025766297846417,0,0.1,"[0, 0, 0]",1100,22411.87891976952,12435.731296014363
8.596060915668739,18.972152187455606,0,0.1,"[0, 0, 0]",1100,25467.937132818734,8755.12661126552
65.10815819293906,76.86091031796974,0,0.1,"[0, 0, 0]",1100,9009.812039880484,38593.76915935278
68.4970757319661,79.39621289623358,0,0.1,"[0, 0, 0]",1100,6527.286263118108,34860.15866154465
79.95837848283584,15.21861365608234,0,0.1,"[0, 0, 0]",1100,17557.77956535683,4776.1966696398395
7.425172407981573,63.89053180574447,0,0.1,"[0, 0, 0]",1100,10630.558709408073,21688.55636227299
51.8018732763316,34.257558459343215,0,0.1,"[0, 0, 0]",1100,42472.06668344442,28925.720938438546
60.14166211796525,45.8240536488988,0,0.1,"[0, 0, 0]",1100,31285.279226248742,32197.36370214868
50.98768215654855,-63.006447931189754,0,0.1,"[0, 0, 0]",1100,23538.71799032833,-46207.5287226442
20.150758715705066,-72.36114171002787,0,0.1,"[0, 0, 0]",1100,13855.759050460867,-43573.14230020777
9.395010662830876,-59.53170314756073,0,0.1,"[0, 0, 0]",1100,14557.861105165835,-24743.679587677434
28.932743712388504,5.493908588811038,0,0.1,"[0, 0, 0]",1100,52521.0138308705,5051.466756477801
64.21755520064484,63.86391669115497,0,0.1,"[0, 0, 0]",1100,17907.249212911964,36493.01266448921
84.22664570595627,-82.40154239174603,0,0.1,"[0, 0, 0]",1100,1415.6426717375414,-10604.427701613338
8.430684319666694,-45.20278502557115,0,0.1,"[0, 0, 0]",1100,18708.328713898714,-18840.05847572924
55.07436433991066,-0.7314404158454835,0,0.1,"[0, 0, 0]",1100,49192.12869221293,-628.0053869744678
45.57028580582419,52.02908682360135,0,0.1,"[0, 0, 0]",1100,33374.71555532863,42761.13566274604
88.46872441461267,-3.6876883313139075,0,0.1,"[0, 0, 0]",1100,2868.4506531076318,-184.8098438258907
0.44055874664024053,-87.75661826387966,0,0.1,"[0, 0, 0]",1100,74.23582227270717,-1869.4623404928532
39.39425227907532,83.37730784220167,0,0.1,"[0, 0, 0]",1100,6379.78927434837,54939.6807588834
73.90286194385858,-63.39356937585276,0,0.1,"[0, 0, 0]",1100,12496.46429447057,-24945.866256892084
18.86451088484431,7.209892793497275,0,0.1,"[0, 0, 0]",1100,43894.924915316216,5552.792176044472
74.95698671653669,-55.49652047687586,0,0.1,"[0, 0, 0]",1100,14898.607231616475,-21673.118623113176
75.96390837431042,-38.16955777153703,0,0.1,"[0, 0, 0]",1100,19446.711709476105,-15285.530473055604
80.62337362020158,-56.85674051629002,0,0.1,"[0, 0, 0]",1100,9327.51972556659,-14283.05722309606
65.27418519507685,-31.1014129418853,0,0.1,"[0, 0, 0]",1100,33769.8850135794,-20371.57189897318
29.84310425353423,-5.632701363850245,0,0.1,"[0, 0, 0]",1100,52962.517662352315,-5223.380152785617
81.83928999136064,-47.27917953437209,0,0.1,"[0, 0, 0]",1100,10142.87846831095,-10982.5821124458
8.500900486917121,-13.935716957237076,0,0.1,"[0, 0, 0]",1100,25926.71520209216,-6433.096447253125
45.38855938169396,-48.64476722458502,0,0.1,"[0, 0, 0]",1100,35878.436187270854,-40758.75168806059
43.9918287510044,3.6334692884958173,0,0.1,"[0, 0, 0]",1100,54577.49506562639,3465.670219780971
49.14639081858893,69.74287063472113,0,0.1,"[0, 0, 0]",1100,18287.936781231172,49549.923255536494
53.79001842174277,-68.0440819845036,0,0.1,"[0, 0, 0]",1100,18736.984668283883,-46475.979419610194
8.7646744666628,-66.16020771827917,0,0.1,"[0, 0, 0]",1100,11040.280084928274,-24982.38023698856
55.94816417408488,-46.45883857130847,0,0.1,"[0, 0, 0]",1100,33433.204552256895,-35179.09838861946
29.740100427210525,-16.292749929942318,0,0.1,"[0, 0, 0]",1100,51035.01809787483,-14916.32210181236
66.64266385124235,-62.178497328212856,0,0.1,"[0, 0, 0]",1100,17643.833661055287,-33432.171887231474
0.8543916449401379,11.36397619550219,0,0.1,"[0, 0, 0]",1100,3510.071131238069,705.2571720892159
27.33451942521977,-37.27159469411022,0,0.1,"[0, 0, 0]",1100,41257.880959260314,-31396.51732279103
81.85184748812682,-13.73027380019876,0,0.1,"[0, 0, 0]",1100,14501.562409275082,-3542.9594906087623
22.375444109013415,48.50764667659803,0,0.1,"[0, 0, 0]",1100,31796.012801010485,35947.39045391687
0.7403453883218147,85.8235217843802,0,0.1,"[0, 0, 0]",1100,227.7208612075045,3104.8007975016767
12.643564085283536,25.375764914186718,0,0.1,"[0, 0, 0]",1100,31705.257218854036,15037.857519704588
70.07082283537802,26.544631183613348,0,0.1,"[0, 0, 0]",1100,29860.190456997858,14916.295473424829
1.0396263939641603,7.443191526016463,0,0.1,"[0, 0, 0]",1100,4293.604639708229,560.8028217335305
9.65352851971725,-15.631141040350343,0,0.1,"[0, 0, 0]",1100,28183.41195623249,-7885.180511158677
73.87977067749496,83.21005236996024,0,0.1,"[0, 0, 0]",1100,3303.752649727341,27739.10897776282
13.516584185706787,-18.944072160586245,0,0.1,"[0, 0, 0]",1100,34616.33117677859,-11881.037074584472
55.88979186132194,-1.7248226458401774,0,0.1,"[0, 0, 0]",1100,48555.9066684048,-1462.1303194643308
35.18818605810044,81.7782794087531,0,0.1,"[0, 0, 0]",1100,7862.433212433715,54408.452213045835
52.17528735737316,83.19837194185862,0,0.1,"[0, 0, 0]",1100,6059.9207239139105,50799.358229698024
84.45102936100156,-39.409454612912356,0,0.1,"[0, 0, 0]",1100,7953.042485110988,-6534.042659275658
38.97592848451714,84.69740349732052,0,0.1,"[0, 0, 0]",1100,5112.962233827658,55078.14187043564
5.6267756463380945,89.61783446807641,0,0.1,"[0, 0, 0]",1100,130.7225559665075,19448.234128235068
62.17196900932811,-89.40975401333661,0,0.1,"[0, 0, 0]",1100,442.57690120590627,-42862.78389384259
64.5646070169592,-85.25855989900978,0,0.1,"[0, 0, 0]",1100,3328.573920788886,-40118.66410656589
9.785539579317762,-84.93675404897094,0,0.1,"[0, 0, 0]",1100,2608.5403674422464,-29429.873503629125
13.154297627438188,59.57671499935489,0,0.1,"[0, 0, 0]",1100,18221.5767043755,31027.323892587483
5.035117947634811,39.512872350714474,0,0.1,"[0, 0, 0]",1100,13710.815636411831,11306.673976266944
55.51570612339653,76.14603281128299,0,0.1,"[0, 0, 0]",1100,11701.412183976583,47442.59419443536
28.330377592121074,84.45979026762049,0,0.1,"[0, 0, 0]",1100,5063.229882911673,52189.338449657866
20.98336615141711,-9.904697797716864,0,0.1,"[0, 0, 0]",1100,45919.840262348676,-8017.905058666573
85.90299438922605,4.174241388213929,0,0.1,"[0, 0, 0]",1100,7620.752406820352,556.1156470536818
82.22182413906557,-27.590793160342855,0,0.1,"[0, 0, 0]",1100,12654.68054050483,-6612.541303386363
47.04297693334324,-64.11047470206228,0,0.1,"[0, 0, 0]",1100,23459.828474097292,-48333.482321027055
40.22544335743511,53.48923297066207,0,0.1,"[0, 0, 0]",1100,32885.95371441294,44424.00268047037
29.316155578662183,61.63267163773659,0,0.1,"[0, 0, 0]",1100,25163.61745706258,46600.78171290213
58.085482671581865,12.178558652268151,0,0.1,"[0, 0, 0]",1100,45718.82788480654,9866.637335195737
39.40195447052556,-74.0216647931758,0,0.1,"[0, 0, 0]",1100,15225.999240307227,-53171.43063146398
18.01238403333359,75.02587651758228,0,0.1,"[0, 0, 0]",1100,11161.136708873728,41725.566243173256
23.632711603962118,86.86961031723877,0,0.1,"[0, 0, 0]",1100,2683.334002774144,49046.119556760095
69.49985355095183,4.751592576337103,0,0.1,"[0, 0, 0]",1100,34029.97736648709,2828.542362078009
78.27209228444653,42.71591208785577,0,0.1,"[0, 0, 0]",1100,15442.931674998112,14257.34668210589
87.5794570246702,70.81855017225575,0,0.1,"[0, 0, 0]",1100,1490.8934109893708,4282.855303106126
26.20744734961221,-9.492568052085844,0,0.1,"[0, 0, 0]",1100,50407.280919953424,-8428.263704045874
21.098933704442132,-51.0280643170905,0,0.1,"[0, 0, 0]",1100,29393.379440094286,-36332.477529648626
8.082251910434842,-73.06600916244342,0,0.1,"[0, 0, 0]",1100,7497.490473101178,-24621.207746109172
37.49786847168199,-26.689233588322168,0,0.1,"[0, 0, 0]",1100,49379.930424982835,-24823.264797648288
86.41544400096532,-44.77237230899934,0,0.1,"[0, 0, 0]",1100,4753.929184312714,-4715.248334094788
67.39494806448302,-17.10224757069335,0,0.1,"[0, 0, 0]",1100,35241.22743320263,-10842.684788834831
7.128081452263548,-86.87235424046233,0,0.1,"[0, 0, 0]",1100,1278.5075850563753,-23379.457662663466
35.11829076965823,-70.12648862901219,0,0.1,"[0, 0, 0]",1100,18684.476014283897,-51686.82566280777
61.64719456522819,26.731317843207577,0,0.1,"[0, 0, 0]",1100,38767.71638120661,19524.184372380598
45.37166998323738,85.56870720808519,0,0.1,"[0, 0, 0]",1100,4196.818832031688,54142.933374086235
23.07920243766307,-24.242815172040906,0,0.1,"[0, 0, 0]",1100,44347.82573820898,-19969.774098505124
10.569587795516656,44.60923404485243,0,0.1,"[0, 0, 0]",1100,22188.11523038012,21886.52164402997
50.02379168064142,-81.86668334023608,0,0.1,"[0, 0, 0]",1100,7411.361372610225,-51851.05764559877
30.297212339371757,71.16010171637481,0,0.1,"[0, 0, 0]",1100,17254.339125564904,50565.90195749256
34.375208284267615,-39.98831497338783,0,0.1,"[0, 0, 0]",1100,41991.19607439586,-35219.14455552836
78.30979715730449,-37.69099270081091,0,0.1,"[0, 0, 0]",1100,16583.18857887118,-12811.992596865673
37.836996058641716,-56.648922316501285,0,0.1,"[0, 0, 0]",1100,30396.464548572203,-46182.65886288922
51.45127878543685,-59.14099341863222,0,0.1,"[0, 0, 0]",1100,26464.2183197396,-44288.225756413216
35.06273015566774,76.48944707570135,0,0.1,"[0, 0, 0]",1100,12838.592460760403,53429.06682089984
71.11677950553052,-5.9533197137222515,0,0.1,"[0, 0, 0]",1100,31765.880550353424,-3312.4404265609737
64.69531138416338,-57.888678206539986,0,0.1,"[0, 0, 0]",1100,21320.644042161035,-33971.413576065774
39.652498467118235,-42.68161055187825,0,0.1,"[0, 0, 0]",1100,40654.326438095646,-37489.39817235095
15.631172626953965,-18.375837504577703,0,0.1,"[0, 0, 0]",1100,37895.324685943735,-12587.820481311017
10.854817998658232,-67.55839368231631,0,0.1,"[0, 0, 0]",1100,12115.763456953813,-29331.71237560044
39.71737479065848,-31.904680647914965,0,0.1,"[0, 0, 0]",1100,46945.19150829723,-29225.360358335398
23.996877324593143,2.114448929851548,0,0.1,"[0, 0, 0]",1100,49393.767065947715,1823.623349106602
69.08815294563699,56.49937229778709,0,0.1,"[0, 0, 0]",1100,19149.54781430358,28929.6113227931
44.89728268760099,61.82085889581654,0,0.1,"[0, 0, 0]",1100,25712.15231922745,47993.04221225546
20.094206023841203,-43.78175163055295,0,0.1,"[0, 0, 0]",1100,32966.95892313001,-31592.582439552734
25.09504639340534,-52.55159453506601,0,0.1,"[0, 0, 0]",1100,30585.612348271163,-39932.54514699026
20.70888552589594,-26.753799819821396,0,0.1,"[0, 0, 0]",1100,41367.39865348159,-20853.742823328583
88.58722843404236,49.51855721606299,0,0.1,"[0, 0, 0]",1100,1722.3523459197927,2016.7669652415952
4.422411174375361,-72.78915150499618,0,0.1,"[0, 0, 0]",1100,4722.851362538809,-15243.521163114958
26.208575805613282,-30.144506115123427,0,0.1,"[0, 0, 0]",1100,44196.24557949133,-25664.749821165624
5.333617804528431,-10.085576956813242,0,0.1,"[0, 0, 0]",1100,18339.082233368412,-3261.691493248145
15.541261956717582,4.2866146901588,0,0.1,"[0, 0, 0]",1100,39687.0868214498,2974.68823112456
21.027992118415934,67.25511550526113,0,0.1,"[0, 0, 0]",1100,18041.057409161524,43031.42665163741
6.699861718840595,81.84977013440513,0,0.1,"[0, 0, 0]",1100,3165.81426309222,22098.24760566557
27.930005589302024,59.23668632992812,0,0.1,"[0, 0, 0]",1100,26703.18878904175,44858.61879310088
23.71109773714127,4.135526787123496,0,0.1,"[0, 0, 0]",1100,49059.16974243998,3547.109972264225
78.47439574258011,37.52948019522056,0,0.1,"[0, 0, 0]",1100,16403.656156392008,12599.614799817058
71.37820176530877,71.82787126072387,0,0.1,"[0, 0, 0]",1100,9847.013128680344,29995.988627122908
24.666712227184632,59.1886284465148,0,0.1,"[0, 0, 0]",1100,25595.48143485748,42915.77397498179
85.77404560775727,-75.07497795169391,0,0.1,"[0, 0, 0]",1100,2029.7877433536537,-7611.354371429232
52.08683083552774,34.827572850749476,0,0.1,"[0, 0, 0]",1100,42040.909579743406,29248.51218053254
83.98101332254016,6.261810390666739,0,0.1,"[0, 0, 0]",1100,11076.325870930865,1215.25584658099
25.66080504838989,-58.687977924272516,0,0.1,"[0, 0, 0]",1100,26359.870397118306,-43332.14369483184
16.140188978054535,21.908367018458847,0,0.1,"[0, 0, 0]",1100,37733.380334505506,15174.720599634897
72.46619676135369,9.182101557413503,0,0.1,"[0, 0, 0]",1100,29634.093109351343,4790.014454735981
26.117682532562235,58.56095428308137,0,0.1,"[0, 0, 0]",1100,26625.037834297065,43550.410857658084
70.23550283996826,2.279039392713699,0,0.1,"[0, 0, 0]",1100,33128.3859170635,1318.3948457967274
2.033326374328902,17.587248409686907,0,0.1,"[0, 0, 0]",1100,7684.996790645455,2435.625279387896
19.314417662399215,59.317406274961655,0,0.1,"[0, 0, 0]",1100,22849.185910564913,38507.37433054611
72.19291638724894,21.932862096433936,0,0.1,"[0, 0, 0]",1100,28211.777134208365,11359.459147319769
20.623324573820074,-59.785763423322834,0,0.1,"[0, 0, 0]",1100,23267.89858252769,-39953.35560797031
44.853998905318534,-24.36175406097638,0,0.1,"[0, 0, 0]",1100,49610.571182988766,-22463.708585608565
19.01725032960051,77.14200275825891,0,0.1,"[0, 0, 0]",1100,9887.384277002953,43312.102536035934
43.55199983866865,-87.61004377683143,0,0.1,"[0, 0, 0]",1100,2285.7415923882154,-54741.21631277055
75.4145071146055,47.436037517563136,0,0.1,"[0, 0, 0]",1100,17312.24697474924,18849.621176597306
43.95561284979235,-32.512934137736124,0,0.1,"[0, 0, 0]",1100,46123.856924931424,-29398.0028684124
63.312886092804,-76.04488941700433,0,0.1,"[0, 0, 0]",1100,10045.50113571139,-40421.00960012946
11.989709455998543,-38.2265882043149,0,0.1,"[0, 0, 0]",1100,26636.82855887507,-20979.994591655683
79.26445642240763,-72.84730316757143,0,0.1,"[0, 0, 0]",1100,5712.626952047837,-18505.29326264706
12.160496230020701,-85.21124140967427,0,0.1,"[0, 0, 0]",1100,2857.7744220123996,-34100.51087436628
61.74535711860056,27.789069539971635,0,0.1,"[0, 0, 0]",1100,38311.99973710726,20189.75930148575
40.83514375327596,-19.796362038462178,0,0.1,"[0, 0, 0]",1100,51959.95569758653,-18702.470025310497
62.96461450824123,-79.96517265239112,0,0.1,"[0, 0, 0]",1100,7324.058559672281,-41383.88275939198
11.668833210439864,29.499214227674443,0,0.1,"[0, 0, 0]",1100,28990.978350642334,16401.21575329468
57.39688617988568,-36.73373344442675,0,0.1,"[0, 0, 0]",1100,37955.711572884305,-28325.054876643633
56.40879597656477,89.78675425901,0,0.1,"[0, 0, 0]",1100,180.27513978831027,48168.190396336846
76.88742591408163,6.193492352758611,0,0.1,"[0, 0, 0]",1100,23133.321385635252,2510.3159425693784
37.0158438936538,-69.02718617910432,0,0.1,"[0, 0, 0]",1100,19768.593295136037,-51568.98848029426
11.746802459509873,34.794248295100985,0,0.1,"[0, 0, 0]",1100,27474.005701404636,19090.146541610593
83.62838973854159,12.1791799731635,0,0.1,"[0, 0, 0]",1100,11512.024187769744,2484.3934826402087
5.879117497103731,28.094498770108217,0,0.1,"[0, 0, 0]",1100,17771.215480398583,9486.218883094403
40.05887411617406,30.782215864203735,0,0.1,"[0, 0, 0]",1100,47494.34284354675,28291.738078394752
30.106581892740042,-10.24324233003388,0,0.1,"[0, 0, 0]",1100,52492.48858191806,-9485.594799915354
27.4430374533502,-89.70838769214261,0,0.1,"[0, 0, 0]",1100,265.2102489025977,-51910.66470119832
10.642015267451697,-62.43322630763225,0,0.1,"[0, 0, 0]",1100,14491.257033724869,-27756.46047714183
18.069494725123445,-50.933935421080314,0,0.1,"[0, 0, 0]",1100,27267.028443663396,-33591.02268529122
74.54433121291785,2.963336722450123,0,0.1,"[0, 0, 0]",1100,26895.978927731252,1392.2494673077456
49.461394860687804,-25.783003389534116,0,0.1,"[0, 0, 0]",1100,47421.63844843057,-22906.34346319075
29.88182573837564,-57.66614469998174,0,0.1,"[0, 0, 0]",1100,28474.810036484345,-44981.66395199768
48.65571212423883,-55.179005642914156,0,0.1,"[0, 0, 0]",1100,30291.439394202167,-43547.643316536465
39.964629586788725,56.75728635142414,0,0.1,"[0, 0, 0]",1100,30308.409526284904,46239.30497177424
44.00338491664851,2.8878334251505464,0,0.1,"[0, 0, 0]",1100,54615.15268475044,2755.0068477426867
26.773575153321605,-21.675423584279926,0,0.1,"[0, 0, 0]",1100,47847.321788216635,-19016.57331413596
70.51814477493582,-42.52917260579134,0,0.1,"[0, 0, 0]",1100,24147.856577095223,-22148.85057755897
39.58767572097959,-5.509640426707861,0,0.1,"[0, 0, 0]",1100,55048.52912967254,-5309.772587642556
52.020640914286346,-50.6984695961247,0,0.1,"[0, 0, 0]",1100,32465.27771477934,-39660.928249845376
74.10619717359474,59.63916767989403,0,0.1,"[0, 0, 0]",1100,13948.582071163868,23810.355995159367
36.262414564319116,59.2432120223759,0,0.1,"[0, 0, 0]",1100,28201.29393821691,47387.65502818699
61.59946156423893,54.38804078443863,0,0.1,"[0, 0, 0]",1100,25304.104973941474,35327.421963276174
48.716646659028676,55.236083226332966,0,0.1,"[0, 0, 0]",1100,30232.092296270646,43555.34651393252
25.115299914182405,20.769124643609047,0,0.1,"[0, 0, 0]",1100,47046.51295177081,17841.909956989693
5.869541255429176,-29.173552872011022,0,0.1,"[0, 0, 0]",1100,17566.58066346671,-9806.333903557788
47.53526272611127,-81.07178538339201,0,0.1,"[0, 0, 0]",1100,8308.87785522408,-52882.239600180736
19.598796850980385,-64.7378142403709,0,0.1,"[0, 0, 0]",1100,19249.506152067406,-40789.64968619566
31.106026925708857,40.08067647673974,0,0.1,"[0, 0, 0]",1100,41145.16360462908,34622.89377435988
72.22380849537349,-45.236694577345546,0,0.1,"[0, 0, 0]",1100,21385.178266526706,-21561.553297620456
21.31430027872384,-30.37028113550054,0,0.1,"[0, 0, 0]",1100,40511.41293673027,-23739.069459305178
2.2844950345259463,-19.926714446861638,0,0.1,"[0, 0, 0]",1100,8424.127694144789,-3053.5436692468584
51.42448772949684,63.94510643178859,0,0.1,"[0, 0, 0]",1100,22668.94341710307,46363.38035300713
28.592227426537693,11.337679778202201,0,0.1,"[0, 0, 0]",1100,51554.445762826675,10336.656721936808
47.54631793600906,-18.578415321877742,0,0.1,"[0, 0, 0]",1100,50738.35774066168,-17053.512947787578
84.53894034597243,88.66631377747083,0,0.1,"[0, 0, 0]",1100,236.84132141013558,10130.022721800153
30.254316077560425,-39.40093753453853,0,0.1,"[0, 0, 0]",1100,41271.38761134314,-33900.78230146127
8.13249708811194,-71.94591046036764,0,0.1,"[0, 0, 0]",1100,8014.044059397906,-24582.57742729528
66.79617981234496,63.444877746623405,0,0.1,"[0, 0, 0]",1100,16816.50696145897,33645.58897317013
41.99464861766615,-25.74885602247322,0,0.1,"[0, 0, 0]",1100,49612.357371289094,-23928.08596524254
87.91620143755515,23.212703578236045,0,0.1,"[0, 0, 0]",1100,3591.227125786086,1539.7156517829355
3.4706573941063024,-49.7091387247499,0,0.1,"[0, 0, 0]",1100,8394.338231743372,-9900.106067241773
57.900962762671774,53.09240289956796,0,0.1,"[0, 0, 0]",1100,28183.77691324916,37525.570770544706
2.4504974278422,59.375735048127524,0,0.1,"[0, 0, 0]",1100,4862.832528856689,8212.969493246292
8.795877437817678,-74.83257532838653,0,0.1,"[0, 0, 0]",1100,7165.538483034419,-26428.891062708346
24.890785950568606,-66.69442903212764,0,0.1,"[0, 0, 0]",1100,19839.40152476601,-46051.28197981003
18.029581575124965,-72.98155859340685,0,0.1,"[0, 0, 0]",1100,12648.870483831672,-41321.65159887318
6.470750359508908,38.29677506031874,0,0.1,"[0, 0, 0]",1100,17052.78419501715,13465.129379522105
64.63177846779708,-60.74442229180629,0,0.1,"[0, 0, 0]",1100,19637.152294688734,-35054.83949138636
22.785795462326476,39.54841410528218,0,0.1,"[0, 0, 0]",1100,37299.34099810056,30799.349545446603
42.45387822549238,19.30654051103008,0,0.1,"[0, 0, 0]",1100,51914.124699483655,18186.370800511082
20.630869584313196,56.972587620950065,0,0.1,"[0, 0, 0]",1100,25205.145869095344,38770.35940578498
23.381255049000195,-35.220960862450006,0,0.1,"[0, 0, 0]",1100,39950.93386651708,-28203.364479338346
34.00459983063978,60.387777748726194,0,0.1,"[0, 0, 0]",1100,27037.99679982953,47570.09101501061
38.43035717179935,50.849457851413945,0,0.1,"[0, 0, 0]",1100,34921.47630576281,42892.274433649996
68.04432870760206,-41.36542918598202,0,0.1,"[0, 0, 0]",1100,27055.883092538435,-23822.751820425823
73.59432106667883,-24.305457241630293,0,0.1,"[0, 0, 0]",1100,25848.61096848725,-11673.563691465944
24.45913825494165,80.84120161971501,0,0.1,"[0, 0, 0]",1100,7928.298533359513,49168.62276794552
81.32658581562055,52.26272962312831,0,0.1,"[0, 0, 0]",1100,9697.875576763712,12529.437955723166
75.5006112864025,-45.760872020829964,0,0.1,"[0, 0, 0]",1100,17762.49427220458,-18239.585971198656
42.33456293606742,44.17082959669338,0,0.1,"[0, 0, 0]",1100,39469.74357568718,38342.59838973631
54.292819304672875,-22.979750348997655,0,0.1,"[0, 0, 0]",1100,45812.832753559946,-19426.644904706412
65.83090293234855,-14.699870217436725,0,0.1,"[0, 0, 0]",1100,37513.04575820708,-9840.907138613067
35.530414832571864,53.540225639845204,0,0.1,"[0, 0, 0]",1100,32705.51510409029,44262.57241590654
3.9495946821399333,45.50189711725574,0,0.1,"[0, 0, 0]",1100,10166.757293754923,10345.434953552434
36.46187702932841,-10.653317991520268,0,0.1,"[0, 0, 0]",1100,54219.1173725211,-10198.792177059331
16.464757059451834,83.37527451861891,0,0.1,"[0, 0, 0]",1100,4745.827494347126,40853.92528111078
9.353353583045125,75.65541352493472,0,0.1,"[0, 0, 0]",1100,7091.1351008510655,27725.54671086411
15.910466847345925,-71.26120548720584,0,0.1,"[0, 0, 0]",1100,12960.022124130204,-38200.20917992284
42.53587475730065,79.26827278594641,0,0.1,"[0, 0, 0]",1100,10241.147117655648,54030.43473770667
15.147127318625543,-4.463604941716696,0,0.1,"[0, 0, 0]",1100,39087.62378888896,-3051.187593728178
79.24949767044627,-61.784447541351724,0,0.1,"[0, 0, 0]",1100,9169.272505853352,-17087.529084110785
59.66049412661406,60.08173518291471,0,0.1,"[0, 0, 0]",1100,22619.086302008323,39305.057567327254
15.55790175761318,-51.42891825528943,0,0.1,"[0, 0, 0]",1100,24829.475864827993,-31134.272261011633
23.108978421789875,-18.20063055624749,0,0.1,"[0, 0, 0]",1100,46228.74041213696,-15199.238634374693
31.244473004747878,82.62011179035076,0,0.1,"[0, 0, 0]",1100,6915.188612669731,53383.00765704175
89.02628939571098,-64.9939440534022,0,0.1,"[0, 0, 0]",1100,773.9117408336257,-1657.0553715685394
70.86427797746815,-49.41531438633897,0,0.1,"[0, 0, 0]",1100,21007.091097951765,-24521.346076299476
40.5917310091254,23.57372814230675,0,0.1,"[0, 0, 0]",1100,50634.774306895204,22093.708969109914
38.444063305489244,-50.43923501256785,0,0.1,"[0, 0, 0]",1100,35227.86974762155,-42641.1038622847
6.975783636297094,-61.10675022525865,0,0.1,"[0, 0, 0]",1100,11128.657896747854,-20162.995131327967
56.92615012749214,0.39622137753779896,0,0.1,"[0, 0, 0]",1100,47749.78961780757,330.20569664219875
87.49275217000991,-65.78327725338947,0,0.1,"[0, 0, 0]",1100,1927.3035647084446,-4282.854763016829
36.97024569566824,-51.05514444501301,0,0.1,"[0, 0, 0]",1100,34713.283361289,-42950.00785013544
30.314939224040515,28.232158976318857,0,0.1,"[0, 0, 0]",1100,47080.41733567595,25277.794324712107
11.986499715303392,20.991565181094217,0,0.1,"[0, 0, 0]",1100,31651.585807675172,12144.175851223046
23.164186693298266,39.81061807190693,0,0.1,"[0, 0, 0]",1100,37419.41238111356,31187.595707470395
35.16974796062265,-11.145943902903667,0,0.1,"[0, 0, 0]",1100,53934.17595087472,-10626.071691804415
45.47520697754821,3.880239947590539,0,0.1,"[0, 0, 0]",1100,54149.702957280875,3672.7271814028013
